"Bronte_Jane" "Bronte_Shirley" "Bronte_Vilette" "Dickens_Expectations" "Dickens_Oliver" "Dickens_Tale" "Fitzgerald_Damned" "Fitzgerald_Gatsby" "Fitzgerald_Tender" "Lawrence_Rainbow" "Lawrence_Sons" "Lawrence_Women" "Stein_Americans" "Stein_Buttons" "Stein_Lives" "Twain_Huckleberry" "Twain_Prince" "Twain_Sawyer" "Wharton_House" "Wharton_Innocence" "Wharton_Valley" "Woolf_Dalloway" "Woolf_Lighthouse" "Woolf_Years"
"always" 0.046463438080793 0.0768194880860378 0.0677792041078305 0.0932539147777808 0.035457849481429 0.0757603350937898 0.0761339958326655 0.0684641871891424 0.0833035820540283 0.154436042177016 0.108899988440783 0.105168432122993 0.59110728981146 0.0534795106624774 1.23214493090233 0.0861952861952862 0.0398706419173349 0.0977597863053685 0.113601473748849 0.158993434160034 0.0435571215893799 0.147100247253607 0.111988513998564 0.119202511822864
"did" 0.210954690136934 0.189272112211985 0.242362002567394 0.163868150823384 0.107639900211481 0.118011291203788 0.122615803814714 0.1047099333481 0.161114620236362 0.309404622430504 0.273162540837496 0.208710548285321 0.185008904992937 0.0802192659937162 0.517942166995703 0.137373737373737 0.156529186786574 0.206534759800074 0.155818237642002 0.13151308751509 0.0624102040683652 0.27385684329129 0.328786791098349 0.180751521195453
"s" 0.302279378778492 0.0023138400025915 0.0030808729139923 0.00161711990944129 0.000633175883596946 0.48297213622291 0.00400705241224555 0.950444010390447 0.00274627193584709 0.411119395036745 0.79271891027006 0.571921112833801 0 0 0 0.07003367003367 0.630546818470444 1.16210224847508 0 0.000981440951605147 0.00130021258475761 0 0 0.00155820276892632
"know" 0.120698126508727 0.165670944185551 0.162259306803594 0.205913268468857 0.186153709777502 0.168275359679476 0.121814393332265 0.199351603874268 0.175761403894214 0.130471828735755 0.208674279526194 0.21846844404931 0.269644721488669 0 0.438973406108466 0.231649831649832 0.116658544869239 0.180373690225398 0.194197113908505 0.158993434160034 0.0500581845131679 0.0845043973584551 0.0545585068198134 0.0833638481375581
"into" 0.140992501762406 0.140681472157563 0.154043645699615 0.265207665148371 0.291894082338192 0.23238025860499 0.258855585831063 0.338293630816939 0.286527705306713 0.251890510171477 0.208065899702502 0.249368447301942 0.0358886568814101 0.0534795106624774 0.0801300661944025 0.122109988776655 0.165389329434871 0.191388877414736 0.174240098249923 0.243397355998076 0.165777104556595 0.190917342180213 0.205312275664034 0.228276705647706
"will" 0.326846254085578 0.362810112406347 0.218741976893453 0.0937929547475945 0.190585940962681 0.211254780549991 0.0713255329379708 0.0402730512877308 0.0750647662464871 0.120353605282778 0.0979491516143359 0.156126332223824 0.291331449978505 0.0467945718296678 0.06851701312275 0.0529741863075196 0.305674921366234 0.0977597863053685 0.0575683143997544 0.0716451894671757 0.10856775082726 0.0485117836687428 0.0746590093323762 0.0358386636853054
"way" 0.0779731259746641 0.0809844000907025 0.079589216944801 0.146618871789343 0.130434232020971 0.134765980695684 0.0865523321045039 0.149010289764604 0.0915423978615696 0.0836084780061774 0.0839564156694307 0.0975789576398903 0.427017441503408 0.233972859148339 0.540006967831843 0.242424242424242 0.110751783103708 0.143197433461385 0.12818544673012 0.107958504676566 0.111818282289154 0.10484804857438 0.119167264895908 0.082584746753095
"we" 0.165559377069492 0.223516944250339 0.173555840821566 0.410209417028273 0.132333759671762 0.12529593880896 0.152267991665331 0.471194700066451 0.23617938648285 0.066034721482586 0.125326243680455 0.244489499419947 0.0347371491739851 0.020054816498429 0.0545813494367669 0.763187429854096 0.116658544869239 0.253349305354758 0.0698495548050353 0.139364615127931 0.0903647746406537 0.054771368658258 0.0775305096913137 0.156599378277095
"thing" 0.0411228130140352 0.041649120046647 0.0359435173299101 0.0501307171926798 0.0373573771322198 0.0356947732653433 0.0689213014906235 0.0724914923179155 0.0787264621609498 0.0713601022473107 0.045020106953173 0.0563789533030477 0.767671804949948 0.20054816498429 0.0476135175937754 0.127497194163861 0.0826946647174353 0.0991366847040357 0.0383788762665029 0.0588864570963088 0.00520085033903043 0.0860692936058339 0.094759511844939 0.0327222581474527
"feeling" 0.0347140629339258 0.0286916160321346 0.0333761232349166 0.0167102390642266 0.0170957488571175 0.00947004188672373 0.0112197467542875 0.0181228730794789 0.0347861111873964 0.0388752795824901 0.066921780606068 0.0314421085728535 0.872267088374378 0.0534795106624774 0.166066658924631 0.0170594837261504 0.00590676176553109 0.0110151871893373 0.0414491863678232 0.0304246694997595 0.0175528698942277 0.0563362649056368 0.0646087580760948 0.0451878802988633
"never" 0.156480314456004 0.193437024216649 0.146341463414634 0.169797590491335 0.12220294553421 0.141322163540339 0.0993748998236897 0.128873764120739 0.0979503657118795 0.120353605282778 0.147836297157041 0.123057907690306 0.204200700116686 0.0802192659937162 0.77807455580072 0.175982042648709 0.051684165448397 0.180373690225398 0.1327909118821 0.130531646563485 0.0819133928397293 0.165879002222153 0.157932519741565 0.0701191246016844
"mr" 0.289995941124949 0.318847152357109 0.023620025673941 0.383257418537585 0.678764547215926 0.453105081041705 0.0841481006571566 0.169146815408469 0.0604179825886359 0.0473958888060496 0.078480997256207 0.0216842128088645 0.0932721243014187 0 0.013935663685983 0.0197530864197531 0 0.0344224599666791 0.116671783850169 0.23456438743363 0.000650106292378804 0.0954586710901067 0.311557788944724 0.0350595623008422
"your" 0.362628442032856 0.376230384421378 0.205905006418485 0.20914750828774 0.214013448655768 0.246221089054817 0.0969706683763424 0.138942026942671 0.145552412599896 0.0841410160826499 0.144186018214892 0.139863172617176 0.00940397961063686 0 0.117291836023691 0.18047138047138 0.163912638993488 0.115659465488042 0.123579981578139 0.123661559902248 0.242489647057294 0.03912240618447 0.0402010050251256 0.102841382749137
"down" 0.131379376642242 0.113378160126984 0.107317073170732 0.196749588982023 0.178555599174339 0.171189218721544 0.192338515787786 0.237611002597612 0.173930555936982 0.184258174459474 0.245177068947685 0.183231598234905 0.0151615181477615 0.00668493883280968 0.0615491812797584 0.419304152637486 0.131425449283067 0.227188235780082 0.0967147681915873 0.158011993208429 0.0721617984540472 0.233169540859441 0.22254127781766 0.338130000857012
"come" 0.119095938988699 0.13883040015549 0.100641848523748 0.201600948710347 0.160826674433624 0.115097432161719 0.0929636159640968 0.169146815408469 0.133651900877892 0.138992437959314 0.180688807636384 0.146368436459835 0.175221089479826 0.127013837823384 0.222970618975729 0.35645342312009 0.121088616193387 0.177619893428064 0.0982499232422475 0.113847150386197 0.0676110544073956 0.142405558511471 0.134960516870065 0.148808364432464
"man" 0.0769050009613125 0.105973872118691 0.0857509627727856 0.163868150823384 0.23427507693087 0.214897104352577 0.190735694822888 0.229556392340066 0.166607164108057 0.1682820321653 0.169129590986245 0.220636865330196 0.11611036049868 0.020054816498429 0.157937521774475 0.182267115600449 0.144715663255512 0.0798601071226954 0.0667792447037151 0.136420292273115 0.13067136476814 0.158054520985259 0.119167264895908 0.201008157191495
"see" 0.146333126829164 0.161043264180368 0.109884467265725 0.147696951728971 0.134866463206149 0.14350755782189 0.153870812630229 0.16310585771531 0.15104495647159 0.0873362445414847 0.180688807636384 0.156668437544046 0.0556562058588712 0.100274082492145 0.401811636279178 0.428282828282828 0.12256530663477 0.190011979016068 0.160423702793982 0.160956316063244 0.0877643494711385 0.165879002222153 0.147882268485284 0.12076071459179
"such" 0.136185939202324 0.145309152162746 0.15609756097561 0.102417594264615 0.118403890232629 0.129666727372063 0.0633114281134797 0.0422867038521174 0.0649951024817144 0.0527212695707743 0.0663134007823764 0.0688473756681448 0.352937112325738 0.0735343271609065 0.0720009290442457 0.0835016835016835 0.10632171177956 0.093629091109367 0.194197113908505 0.129550205611879 0.192431462544126 0.0594660574003944 0.063173007896626 0.0311640553785264
"again" 0.130311251628891 0.097181280108843 0.0682926829268293 0.19351534916314 0.160193498550027 0.166089965397924 0.0977720788587915 0.112764543605646 0.129990204963429 0.193311321759506 0.190422884815448 0.166426333308035 0.148352576306577 0.0401096329968581 0.0812913715015678 0.172390572390572 0.181632924290081 0.177619893428064 0.0813632176849862 0.100106977063725 0.0793129676702141 0.0798097086163187 0.193826274228284 0.263336267948548
"other" 0.0774390634679883 0.0994951201114345 0.0975609756097561 0.107268953992939 0.146263629110894 0.134037515935167 0.123417214297163 0.130887416685125 0.129074780984813 0.136329747576952 0.13141004191737 0.157210542864268 0.246614567340171 0.0334246941640484 0.135872720938335 0.130190796857464 0.150622425021043 0.150081925454721 0.145839729812711 0.153104788450403 0.116369026335806 0.100153359832243 0.127781765972721 0.116086106285011
"time" 0.121766251522078 0.118931376133203 0.120667522464698 0.194593429102768 0.20324945863462 0.193043161537061 0.177111716621253 0.167133162844083 0.175761403894214 0.133134519118117 0.150269816451807 0.0916157991174525 0.0790701959098446 0.300822247476436 0.245035419811869 0.285521885521886 0.180156233848698 0.258856898949427 0.108996008596868 0.108939945628171 0.0708615858692896 0.143970454758849 0.124910265613783 0.1184234104384
"over" 0.136185939202324 0.11152708812491 0.109370988446727 0.137455192302509 0.141198222042119 0.127481333090512 0.190735694822888 0.281911359014116 0.202308699274069 0.183193098306529 0.180688807636384 0.18160528227424 0.0168887797088989 0.0467945718296678 0.0661944025084195 0.254096520763187 0.104845021338177 0.1845043854214 0.124347559103469 0.142308937982746 0.105317219365366 0.184657757190698 0.218234027279253 0.264115369333011
"how" 0.147935314349191 0.127723968143051 0.168934531450578 0.15470447133655 0.0981422619575266 0.115825896922236 0.119410161884917 0.0865870602686213 0.121751389155888 0.135264671424007 0.110725127911858 0.172931597150694 0.0917367806915188 0.020054816498429 0.263616304726513 0.16969696969697 0.104845021338177 0.125297754278712 0.142769419711391 0.122680118950643 0.0806131802549717 0.240994022096335 0.258435032304379 0.156599378277095
"only" 0.154878126935977 0.155952816174667 0.124261874197689 0.092714874807967 0.12220294553421 0.0881442360225824 0.160282096489822 0.106723585912487 0.182169371744523 0.169347108318245 0.165479312044095 0.197868441880889 0.0890499293741939 0.133698776656194 0.182324933224945 0.106846240179574 0.0900781169243492 0.144574331860052 0.173472520724593 0.16978928462769 0.104017006780609 0.134581077274577 0.143575017946877 0.101283179980211
"came" 0.0923928136549102 0.0897769921005502 0.0929396662387676 0.126674392906234 0.0842123925183938 0.102713531232927 0.102580541753486 0.217474476953746 0.148298684535743 0.253488124400895 0.238484890887079 0.185400019515792 0.15276668918504 0.0401096329968581 0.146324468702822 0.00359147025813692 0.141762282372746 0.162474011042725 0.0706171323303654 0.0883296856444632 0.0468076530512739 0.162749209727395 0.136396267049533 0.221264793187538
"well" 0.172502189656277 0.128186736143569 0.173555840821566 0.158477751125246 0.142464573809313 0.123839009287926 0.161083506972271 0.118805501298806 0.123582237113119 0.0601768026413889 0.178255288341617 0.093784220398339 0.0959589756187435 0.0668493883280968 0.240390198583208 0.37351290684624 0.0812179742760525 0.235449626172085 0.12665029167946 0.123661559902248 0.0448573341741375 0.0766799161215611 0.0660445082555635 0.0701191246016844
"t" 0.113221251415266 0.0240639360269516 0.000513478818998716 0.00431231975851009 0.00189952765079084 0.163904571116372 0.00400705241224555 0.837679466784801 0.00274627193584709 0.226861220577271 0.652791550821009 0.696063231164551 0 0 0 0.0745230078563412 0.0118135235310622 0.933537114296336 0 0 0 0.0031297924947576 0 0
"good" 0.103608126295102 0.129112272144606 0.119127086007702 0.132603832574185 0.134233287322552 0.152977599708614 0.0825452796922584 0.0604095769315962 0.0915423978615696 0.0804132495473426 0.0961240121432613 0.0861947459152364 0.147009150647915 0.00668493883280968 0.677040994077343 0.246015712682379 0.186062995614229 0.140443636664051 0.0836659502609764 0.0785152761284117 0.0643605229455016 0.070420331132046 0.0473797559224695 0.058432603834737
"go" 0.13298156416227 0.105048336117654 0.0790757381258023 0.140689432121392 0.0842123925183938 0.101256601711892 0.170700432761661 0.140955679507058 0.184000219701755 0.189051017147726 0.213541318115726 0.194615809959559 0.0475956519068968 0.0467945718296678 0.191615375682267 0.247811447811448 0.115181854427856 0.188635080617401 0.118206938900829 0.138383174176326 0.0344556334960766 0.142405558511471 0.137832017229002 0.143354654741221
"made" 0.0870521885881524 0.112915392126465 0.123748395378691 0.161711990944128 0.118403890232629 0.134037515935167 0.133034140086552 0.126860111556352 0.127243933027582 0.140057514112259 0.13931897962536 0.0889052725163445 0.11073665786403 0.147068654321813 0.200905818139589 0.156228956228956 0.150622425021043 0.118413262285376 0.145072152287381 0.148197583692377 0.0858140305940021 0.164314105974774 0.165111270638909 0.1332263367432
"much" 0.109482813868535 0.11430369612802 0.12785622593068 0.16764143061208 0.127268352602986 0.134765980695684 0.0977720788587915 0.0765187974466885 0.103442909583574 0.0958568537650442 0.13931897962536 0.126310539611636 0.197291653872137 0.173808409653052 0.339101149692254 0.0879910213243547 0.0398706419173349 0.0881214975146984 0.0821307952103162 0.0863668037412529 0.0825634991321081 0.0813746048636975 0.0574300071787509 0.0537579955279581
"mrs" 0.134583751682297 0.145771920163265 0.079589216944801 0.0884025550494569 0.167158433269594 0.0131123656893098 0.0408719346049046 0.0624232294959828 0.0622488305458673 0.0340824368942379 0.318182647790669 0.0206000021684213 0.108817478351655 0 0.355359423992568 0.00628507295173962 0.00147669044138277 0.0344224599666791 0.403745778323611 0.406316553964531 0 0.184657757190698 0.371859296482412 0.112190599362695
"than" 0.151673751895922 0.198527472222351 0.191527599486521 0.157938711155432 0.152595387946864 0.157348388271717 0.112998878025325 0.0684641871891424 0.119920541198656 0.0804132495473426 0.0821312761983562 0.0894473778365661 0.107090216790518 0.467945718296678 0.0859365927302288 0.0772166105499439 0.0797412838346697 0.0908752943120327 0.152747927540682 0.129550205611879 0.198932525467914 0.0813746048636975 0.0717875089734386 0.0451878802988633
"every" 0.0550084381876055 0.0624736800699705 0.0446726572528883 0.0517478371021211 0.0797801613332151 0.0888727007830996 0.0841481006571566 0.0563822718028231 0.032955263230165 0.0447331984236873 0.0401530683636408 0.0487894788199451 0.459259657311306 0.113643960157765 0.11264661479503 0.106846240179574 0.0502074750070143 0.108774973494706 0.0706171323303654 0.0559421342414934 0.102716794195851 0.0891990861005915 0.0545585068198134 0.0350595623008422
"went" 0.0769050009613125 0.0541438560606411 0.0729139922978177 0.156321591245991 0.0595185330581129 0.0794026588963759 0.0985734893412406 0.183242383359175 0.155622076364668 0.276919799765683 0.358944095978001 0.165884227987813 0.0449088005895719 0.0133698776656194 0.186970154453606 0.262177328843996 0.0812179742760525 0.158343315846724 0.0468222290451336 0.0902925675476735 0.0481078656360315 0.118932114800789 0.122038765254846 0.220485691803074
"old" 0.0598150007476875 0.0944046721057332 0.0806161745827985 0.167102390642266 0.27986374054985 0.134037515935167 0.107389004648181 0.165119510279696 0.0814727340967969 0.0793481733943977 0.0882150744352714 0.0878210618759012 0.0936559602038936 0.0869042048265258 0.133550110324004 0.231649831649832 0.140285591931363 0.13080534787338 0.0591034694504145 0.187455221756583 0.111168175996775 0.231604644612062 0.132089016511127 0.20957827242059
